week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2023-08-14,BEV-006,STR-017,East,99,128.7,False,,0.0
2023-08-14,BEV-007,STR-017,East,73,94.9,False,,0.0
2023-08-14,BEV-008,STR-017,East,140,490.0,False,,0.0
2023-08-14,BEV-009,STR-017,East,118,448.4,False,,0.0
2023-08-14,BEV-010,STR-017,East,153,306.0,True,Bundle,0.0
2023-08-14,BEV-011,STR-017,East,125,312.5,False,,0.0
2023-08-14,BEV-012,STR-017,East,83,207.5,False,,0.0
2023-08-14,BEV-013,STR-017,East,111,199.8,False,,0.0
2023-08-14,BEV-014,STR-017,East,104,156.0,False,,0.0
2023-08-14,BEV-015,STR-017,East,190,273.6,True,Price Cut,0.1
2023-08-14,BEV-001,STR-018,East,376,564.0,False,,0.0
2023-08-14,BEV-002,STR-018,East,344,516.0,False,,0.0
2023-08-14,BEV-003,STR-018,East,317,380.4,False,,0.0
2023-08-14,BEV-004,STR-018,East,134,134.0,False,,0.0
2023-08-14,BEV-005,STR-018,East,162,162.0,False,,0.0
2023-08-14,BEV-006,STR-018,East,585,380.25,True,BOGO,0.5
2023-08-14,BEV-007,STR-018,East,509,661.7,True,Display Feature,0.0
2023-08-14,BEV-008,STR-018,East,155,542.5,False,,0.0
2023-08-14,BEV-009,STR-018,East,296,1124.8,False,,0.0
2023-08-14,BEV-010,STR-018,East,547,875.2,True,Price Cut,0.2
2023-08-14,BEV-011,STR-018,East,560,1400.0,True,Display Feature,0.0
2023-08-14,BEV-012,STR-018,East,203,507.5,False,,0.0
2023-08-14,BEV-013,STR-018,East,192,345.6,False,,0.0
2023-08-14,BEV-014,STR-018,East,486,364.5,True,BOGO,0.5
2023-08-14,BEV-015,STR-018,East,203,324.8,False,,0.0
2023-08-14,BEV-001,STR-019,West,946,709.5,True,BOGO,0.5
2023-08-14,BEV-002,STR-019,West,225,337.5,False,,0.0
2023-08-14,BEV-003,STR-019,West,320,384.0,False,,0.0
2023-08-14,BEV-004,STR-019,West,581,290.5,True,BOGO,0.5
2023-08-14,BEV-005,STR-019,West,124,124.0,False,,0.0
2023-08-14,BEV-006,STR-019,West,397,361.27,True,Price Cut,0.3
2023-08-14,BEV-007,STR-019,West,183,237.9,False,,0.0
2023-08-14,BEV-008,STR-019,West,276,966.0,False,,0.0
2023-08-14,BEV-009,STR-019,West,222,843.6,False,,0.0
2023-08-14,BEV-010,STR-019,West,147,294.0,False,,0.0
2023-08-14,BEV-011,STR-019,West,219,547.5,False,,0.0
2023-08-14,BEV-012,STR-019,West,138,345.0,False,,0.0
2023-08-14,BEV-013,STR-019,West,243,437.4,False,,0.0
2023-08-14,BEV-014,STR-019,West,181,271.5,False,,0.0
2023-08-14,BEV-015,STR-019,West,471,527.52,True,Price Cut,0.3
2023-08-14,BEV-001,STR-020,West,190,285.0,False,,0.0
2023-08-14,BEV-002,STR-020,West,111,166.5,False,,0.0
2023-08-14,BEV-003,STR-020,West,108,129.6,False,,0.0
2023-08-14,BEV-004,STR-020,West,88,88.0,False,,0.0
2023-08-14,BEV-005,STR-020,West,121,121.0,False,,0.0
2023-08-14,BEV-006,STR-020,West,70,91.0,False,,0.0
2023-08-14,BEV-007,STR-020,West,43,55.9,False,,0.0
2023-08-14,BEV-008,STR-020,West,91,318.5,False,,0.0
2023-08-14,BEV-009,STR-020,West,333,632.7,True,BOGO,0.5
2023-08-14,BEV-010,STR-020,West,298,417.2,True,Price Cut,0.3
2023-08-14,BEV-011,STR-020,West,272,340.0,True,BOGO,0.5
2023-08-14,BEV-012,STR-020,West,92,230.0,False,,0.0
2023-08-14,BEV-013,STR-020,West,123,221.4,False,,0.0
2023-08-14,BEV-014,STR-020,West,63,94.5,False,,0.0
2023-08-14,BEV-015,STR-020,West,92,147.2,False,,0.0
2023-08-14,BEV-001,STR-021,East,78,117.0,False,,0.0
2023-08-14,BEV-002,STR-021,East,82,123.0,False,,0.0
2023-08-14,BEV-003,STR-021,East,67,80.4,False,,0.0
2023-08-14,BEV-004,STR-021,East,50,50.0,False,,0.0
2023-08-14,BEV-005,STR-021,East,25,25.0,False,,0.0
2023-08-14,BEV-006,STR-021,East,43,55.9,False,,0.0
2023-08-14,BEV-007,STR-021,East,55,71.5,False,,0.0
2023-08-14,BEV-008,STR-021,East,40,140.0,False,,0.0
2023-08-14,BEV-009,STR-021,East,51,193.8,False,,0.0
2023-08-14,BEV-010,STR-021,East,54,108.0,False,,0.0
2023-08-14,BEV-011,STR-021,East,47,117.5,False,,0.0
2023-08-14,BEV-012,STR-021,East,129,322.5,True,Display Feature,0.0
2023-08-14,BEV-013,STR-021,East,40,72.0,False,,0.0
2023-08-14,BEV-014,STR-021,East,48,72.0,False,,0.0
2023-08-14,BEV-015,STR-021,East,56,89.6,False,,0.0
2023-08-14,BEV-001,STR-022,South,155,232.5,False,,0.0
2023-08-14,BEV-002,STR-022,South,238,321.3,True,Price Cut,0.1
2023-08-14,BEV-003,STR-022,South,157,188.4,False,,0.0
2023-08-14,BEV-004,STR-022,South,114,114.0,False,,0.0
2023-08-14,BEV-005,STR-022,South,59,59.0,False,,0.0
2023-08-14,BEV-006,STR-022,South,123,159.9,False,,0.0
2023-08-14,BEV-007,STR-022,South,93,120.9,False,,0.0
2023-08-14,BEV-008,STR-022,South,109,381.5,False,,0.0
2023-08-14,BEV-009,STR-022,South,124,471.2,False,,0.0
2023-08-14,BEV-010,STR-022,South,73,146.0,False,,0.0
2023-08-14,BEV-011,STR-022,South,86,215.0,False,,0.0
2023-08-14,BEV-012,STR-022,South,94,235.0,False,,0.0
2023-08-14,BEV-013,STR-022,South,84,151.2,False,,0.0
2023-08-14,BEV-014,STR-022,South,135,202.5,False,,0.0
2023-08-14,BEV-015,STR-022,South,83,132.8,False,,0.0
2023-08-14,BEV-001,STR-023,North,133,199.5,False,,0.0
2023-08-14,BEV-002,STR-023,North,156,234.0,False,,0.0
2023-08-14,BEV-003,STR-023,North,205,221.4,True,Price Cut,0.1
2023-08-14,BEV-004,STR-023,North,230,230.0,True,Display Feature,0.0
2023-08-14,BEV-005,STR-023,North,106,106.0,False,,0.0
2023-08-14,BEV-006,STR-023,North,93,120.9,False,,0.0
2023-08-14,BEV-007,STR-023,North,98,127.4,False,,0.0
2023-08-14,BEV-008,STR-023,North,89,311.5,False,,0.0
2023-08-14,BEV-009,STR-023,North,70,266.0,False,,0.0
2023-08-14,BEV-010,STR-023,North,266,532.0,True,Display Feature,0.0
2023-08-14,BEV-011,STR-023,North,135,337.5,False,,0.0
2023-08-14,BEV-012,STR-023,North,100,250.0,False,,0.0
2023-08-14,BEV-013,STR-023,North,105,189.0,False,,0.0
2023-08-14,BEV-014,STR-023,North,114,171.0,False,,0.0
2023-08-14,BEV-015,STR-023,North,75,120.0,False,,0.0
2023-08-14,BEV-001,STR-024,East,201,301.5,False,,0.0
2023-08-14,BEV-002,STR-024,East,156,234.0,False,,0.0
2023-08-14,BEV-003,STR-024,East,199,238.8,False,,0.0
2023-08-14,BEV-004,STR-024,East,85,85.0,False,,0.0
2023-08-14,BEV-005,STR-024,East,136,136.0,False,,0.0
2023-08-14,BEV-006,STR-024,East,116,150.8,False,,0.0
2023-08-14,BEV-007,STR-024,East,167,217.1,True,Bundle,0.0
2023-08-14,BEV-008,STR-024,East,105,367.5,False,,0.0
2023-08-14,BEV-009,STR-024,East,95,361.0,False,,0.0
2023-08-14,BEV-010,STR-024,East,124,248.0,False,,0.0
2023-08-14,BEV-011,STR-024,East,216,432.0,True,Price Cut,0.2
2023-08-14,BEV-012,STR-024,East,61,152.5,False,,0.0
2023-08-14,BEV-013,STR-024,East,78,140.4,False,,0.0
2023-08-14,BEV-014,STR-024,East,241,361.5,True,Display Feature,0.0
2023-08-14,BEV-015,STR-024,East,106,169.6,False,,0.0
2023-08-14,BEV-001,STR-025,South,297,445.5,False,,0.0
2023-08-14,BEV-002,STR-025,South,373,559.5,False,,0.0
2023-08-14,BEV-003,STR-025,South,549,329.4,True,BOGO,0.5
2023-08-14,BEV-004,STR-025,South,206,206.0,False,,0.0
2023-08-14,BEV-005,STR-025,South,127,127.0,False,,0.0
2023-08-14,BEV-006,STR-025,South,230,299.0,False,,0.0
2023-08-14,BEV-007,STR-025,South,196,254.8,False,,0.0
2023-08-14,BEV-008,STR-025,South,217,759.5,False,,0.0
2023-08-14,BEV-009,STR-025,South,165,627.0,False,,0.0
2023-08-14,BEV-010,STR-025,South,251,502.0,False,,0.0
2023-08-14,BEV-011,STR-025,South,242,605.0,False,,0.0
2023-08-14,BEV-012,STR-025,South,223,557.5,False,,0.0
2023-08-14,BEV-013,STR-025,South,195,351.0,False,,0.0
2023-08-14,BEV-014,STR-025,South,223,334.5,False,,0.0
2023-08-14,BEV-015,STR-025,South,172,275.2,False,,0.0
2023-08-14,BEV-001,STR-026,West,88,132.0,False,,0.0
2023-08-14,BEV-002,STR-026,West,100,150.0,False,,0.0
2023-08-14,BEV-003,STR-026,West,91,109.2,False,,0.0
2023-08-14,BEV-004,STR-026,West,43,43.0,False,,0.0
2023-08-14,BEV-005,STR-026,West,54,54.0,False,,0.0
2023-08-14,BEV-006,STR-026,West,93,120.9,True,Display Feature,0.0
2023-08-14,BEV-007,STR-026,West,56,72.8,False,,0.0
2023-08-14,BEV-008,STR-026,West,55,192.5,False,,0.0
2023-08-14,BEV-009,STR-026,West,31,117.8,False,,0.0
2023-08-14,BEV-010,STR-026,West,115,115.0,True,BOGO,0.5
2023-08-14,BEV-011,STR-026,West,47,117.5,False,,0.0
2023-08-14,BEV-012,STR-026,West,47,117.5,False,,0.0
2023-08-14,BEV-013,STR-026,West,38,68.4,False,,0.0
2023-08-14,BEV-014,STR-026,West,54,81.0,False,,0.0
2023-08-14,BEV-015,STR-026,West,53,84.8,False,,0.0
2023-08-14,BEV-001,STR-027,West,144,216.0,False,,0.0
2023-08-14,BEV-002,STR-027,West,127,190.5,False,,0.0
2023-08-14,BEV-003,STR-027,West,181,217.2,False,,0.0
2023-08-14,BEV-004,STR-027,West,133,133.0,False,,0.0
2023-08-14,BEV-005,STR-027,West,90,90.0,False,,0.0
2023-08-14,BEV-006,STR-027,West,88,114.4,False,,0.0
2023-08-14,BEV-007,STR-027,West,110,143.0,False,,0.0
2023-08-14,BEV-008,STR-027,West,93,325.5,False,,0.0
2023-08-14,BEV-009,STR-027,West,243,923.4,True,Display Feature,0.0
2023-08-14,BEV-010,STR-027,West,287,574.0,True,Display Feature,0.0
2023-08-14,BEV-011,STR-027,West,62,155.0,False,,0.0
2023-08-14,BEV-012,STR-027,West,126,315.0,False,,0.0
2023-08-14,BEV-013,STR-027,West,101,181.8,False,,0.0
2023-08-14,BEV-014,STR-027,West,92,138.0,False,,0.0
2023-08-14,BEV-015,STR-027,West,98,156.8,False,,0.0
2023-08-14,BEV-001,STR-028,South,298,447.0,False,,0.0
2023-08-14,BEV-002,STR-028,South,196,294.0,False,,0.0
2023-08-14,BEV-003,STR-028,South,390,468.0,False,,0.0
2023-08-14,BEV-004,STR-028,South,605,302.5,True,BOGO,0.5
2023-08-14,BEV-005,STR-028,South,218,218.0,False,,0.0
2023-08-14,BEV-006,STR-028,South,238,309.4,False,,0.0
2023-08-14,BEV-007,STR-028,South,159,206.7,False,,0.0
2023-08-14,BEV-008,STR-028,South,219,766.5,False,,0.0
2023-08-14,BEV-009,STR-028,South,189,718.2,False,,0.0
2023-08-14,BEV-010,STR-028,South,234,468.0,False,,0.0
2023-08-14,BEV-011,STR-028,South,287,717.5,True,Display Feature,0.0
2023-08-14,BEV-012,STR-028,South,196,490.0,False,,0.0
2023-08-14,BEV-013,STR-028,South,176,316.8,False,,0.0
2023-08-14,BEV-014,STR-028,South,217,325.5,False,,0.0
2023-08-14,BEV-015,STR-028,South,219,350.4,False,,0.0
2023-08-14,BEV-001,STR-029,East,258,387.0,False,,0.0
2023-08-14,BEV-002,STR-029,East,257,385.5,False,,0.0
2023-08-14,BEV-003,STR-029,East,293,351.6,False,,0.0
2023-08-14,BEV-004,STR-029,East,164,164.0,False,,0.0
2023-08-14,BEV-005,STR-029,East,234,234.0,False,,0.0
2023-08-14,BEV-006,STR-029,East,185,240.5,False,,0.0
2023-08-14,BEV-007,STR-029,East,84,109.2,False,,0.0
2023-08-14,BEV-008,STR-029,East,185,647.5,False,,0.0
2023-08-14,BEV-009,STR-029,East,158,600.4,False,,0.0
2023-08-14,BEV-010,STR-029,East,135,270.0,False,,0.0
2023-08-14,BEV-011,STR-029,East,151,377.5,False,,0.0
2023-08-14,BEV-012,STR-029,East,307,767.5,True,Bundle,0.0
2023-08-14,BEV-013,STR-029,East,253,455.4,False,,0.0
2023-08-14,BEV-014,STR-029,East,213,319.5,False,,0.0
2023-08-14,BEV-015,STR-029,East,176,281.6,False,,0.0
2023-08-14,BEV-001,STR-030,East,164,246.0,False,,0.0
2023-08-14,BEV-002,STR-030,East,136,204.0,False,,0.0
2023-08-14,BEV-003,STR-030,East,129,154.8,False,,0.0
2023-08-14,BEV-004,STR-030,East,115,115.0,True,Bundle,0.0
2023-08-14,BEV-005,STR-030,East,65,65.0,False,,0.0
2023-08-14,BEV-006,STR-030,East,92,119.6,False,,0.0
2023-08-14,BEV-007,STR-030,East,155,201.5,True,Bundle,0.0
2023-08-14,BEV-008,STR-030,East,98,343.0,False,,0.0
2023-08-14,BEV-009,STR-030,East,275,522.5,True,BOGO,0.5
2023-08-14,BEV-010,STR-030,East,243,243.0,True,BOGO,0.5
2023-08-14,BEV-011,STR-030,East,112,280.0,False,,0.0
2023-08-14,BEV-012,STR-030,East,110,275.0,True,Bundle,0.0
2023-08-14,BEV-013,STR-030,East,289,520.2,True,Display Feature,0.0
2023-08-14,BEV-014,STR-030,East,80,120.0,False,,0.0
2023-08-14,BEV-015,STR-030,East,85,136.0,False,,0.0
2023-08-21,BEV-001,STR-001,North,106,159.0,False,,0.0
2023-08-21,BEV-002,STR-001,North,135,202.5,False,,0.0
2023-08-21,BEV-003,STR-001,North,179,214.8,False,,0.0
2023-08-21,BEV-004,STR-001,North,110,110.0,False,,0.0
2023-08-21,BEV-005,STR-001,North,359,179.5,True,BOGO,0.5
2023-08-21,BEV-006,STR-001,North,110,143.0,False,,0.0
2023-08-21,BEV-007,STR-001,North,78,101.4,False,,0.0
2023-08-21,BEV-008,STR-001,North,93,325.5,False,,0.0
2023-08-21,BEV-009,STR-001,North,84,319.2,False,,0.0
2023-08-21,BEV-010,STR-001,North,127,254.0,False,,0.0
2023-08-21,BEV-011,STR-001,North,76,190.0,False,,0.0
2023-08-21,BEV-012,STR-001,North,118,295.0,False,,0.0
2023-08-21,BEV-013,STR-001,North,118,212.4,False,,0.0
2023-08-21,BEV-014,STR-001,North,137,205.5,False,,0.0
2023-08-21,BEV-015,STR-001,North,230,368.0,True,Display Feature,0.0
2023-08-21,BEV-001,STR-002,East,171,256.5,False,,0.0
2023-08-21,BEV-002,STR-002,East,218,327.0,False,,0.0
2023-08-21,BEV-003,STR-002,East,197,236.4,True,Bundle,0.0
2023-08-21,BEV-004,STR-002,East,69,69.0,False,,0.0
2023-08-21,BEV-005,STR-002,East,62,62.0,False,,0.0
2023-08-21,BEV-006,STR-002,East,114,148.2,False,,0.0
2023-08-21,BEV-007,STR-002,East,62,80.6,False,,0.0
2023-08-21,BEV-008,STR-002,East,93,325.5,False,,0.0
2023-08-21,BEV-009,STR-002,East,109,414.2,False,,0.0
2023-08-21,BEV-010,STR-002,East,104,208.0,False,,0.0
2023-08-21,BEV-011,STR-002,East,109,272.5,False,,0.0
2023-08-21,BEV-012,STR-002,East,104,260.0,False,,0.0
2023-08-21,BEV-013,STR-002,East,126,226.8,False,,0.0
2023-08-21,BEV-014,STR-002,East,81,121.5,False,,0.0
2023-08-21,BEV-015,STR-002,East,86,137.6,False,,0.0
2023-08-21,BEV-001,STR-003,South,63,94.5,False,,0.0
2023-08-21,BEV-002,STR-003,South,219,328.5,True,Display Feature,0.0
2023-08-21,BEV-003,STR-003,South,89,106.8,False,,0.0
2023-08-21,BEV-004,STR-003,South,55,55.0,False,,0.0
2023-08-21,BEV-005,STR-003,South,186,93.0,True,BOGO,0.5
2023-08-21,BEV-006,STR-003,South,38,49.4,False,,0.0
2023-08-21,BEV-007,STR-003,South,67,87.1,False,,0.0
2023-08-21,BEV-008,STR-003,South,65,227.5,False,,0.0
2023-08-21,BEV-009,STR-003,South,57,216.6,False,,0.0
2023-08-21,BEV-010,STR-003,South,68,136.0,False,,0.0
2023-08-21,BEV-011,STR-003,South,33,82.5,False,,0.0
2023-08-21,BEV-012,STR-003,South,45,112.5,False,,0.0
2023-08-21,BEV-013,STR-003,South,128,115.2,True,BOGO,0.5
2023-08-21,BEV-014,STR-003,South,57,85.5,False,,0.0
2023-08-21,BEV-015,STR-003,South,39,62.4,False,,0.0
2023-08-21,BEV-001,STR-004,North,345,517.5,False,,0.0
2023-08-21,BEV-002,STR-004,North,956,1434.0,True,Display Feature,0.0
2023-08-21,BEV-003,STR-004,North,342,410.4,False,,0.0
2023-08-21,BEV-004,STR-004,North,211,211.0,False,,0.0
2023-08-21,BEV-005,STR-004,North,160,160.0,False,,0.0
2023-08-21,BEV-006,STR-004,North,166,215.8,False,,0.0
2023-08-21,BEV-007,STR-004,North,250,325.0,False,,0.0
2023-08-21,BEV-008,STR-004,North,231,808.5,False,,0.0
2023-08-21,BEV-009,STR-004,North,198,752.4,False,,0.0
2023-08-21,BEV-010,STR-004,North,183,366.0,False,,0.0
2023-08-21,BEV-011,STR-004,North,119,297.5,False,,0.0
2023-08-21,BEV-012,STR-004,North,157,392.5,False,,0.0
2023-08-21,BEV-013,STR-004,North,276,496.8,False,,0.0
2023-08-21,BEV-014,STR-004,North,149,223.5,False,,0.0
2023-08-21,BEV-015,STR-004,North,208,332.8,False,,0.0
2023-08-21,BEV-001,STR-005,West,180,270.0,False,,0.0
2023-08-21,BEV-002,STR-005,West,112,168.0,False,,0.0
2023-08-21,BEV-003,STR-005,West,156,187.2,False,,0.0
2023-08-21,BEV-004,STR-005,West,119,119.0,False,,0.0
2023-08-21,BEV-005,STR-005,West,100,100.0,False,,0.0
2023-08-21,BEV-006,STR-005,West,393,510.9,True,Display Feature,0.0
2023-08-21,BEV-007,STR-005,West,67,87.1,False,,0.0
2023-08-21,BEV-008,STR-005,West,121,423.5,False,,0.0
2023-08-21,BEV-009,STR-005,West,97,368.6,False,,0.0
2023-08-21,BEV-010,STR-005,West,289,578.0,True,Display Feature,0.0
2023-08-21,BEV-011,STR-005,West,163,407.5,True,Bundle,0.0
2023-08-21,BEV-012,STR-005,West,85,212.5,False,,0.0
2023-08-21,BEV-013,STR-005,West,105,189.0,False,,0.0
2023-08-21,BEV-014,STR-005,West,157,235.5,True,Display Feature,0.0
2023-08-21,BEV-015,STR-005,West,112,179.2,False,,0.0
2023-08-21,BEV-001,STR-006,North,159,238.5,False,,0.0
2023-08-21,BEV-002,STR-006,North,254,381.0,True,Bundle,0.0
2023-08-21,BEV-003,STR-006,North,182,218.4,False,,0.0
2023-08-21,BEV-004,STR-006,North,268,268.0,True,Display Feature,0.0
2023-08-21,BEV-005,STR-006,North,103,103.0,False,,0.0
2023-08-21,BEV-006,STR-006,North,82,106.6,False,,0.0
2023-08-21,BEV-007,STR-006,North,86,111.8,False,,0.0
2023-08-21,BEV-008,STR-006,North,124,434.0,False,,0.0
2023-08-21,BEV-009,STR-006,North,129,490.2,False,,0.0
2023-08-21,BEV-010,STR-006,North,229,320.6,True,Price Cut,0.3
2023-08-21,BEV-011,STR-006,North,101,252.5,False,,0.0
2023-08-21,BEV-012,STR-006,North,82,205.0,False,,0.0
2023-08-21,BEV-013,STR-006,North,123,221.4,False,,0.0
2023-08-21,BEV-014,STR-006,North,113,169.5,False,,0.0
2023-08-21,BEV-015,STR-006,North,139,222.4,False,,0.0
2023-08-21,BEV-001,STR-007,South,124,186.0,False,,0.0
2023-08-21,BEV-002,STR-007,South,139,208.5,False,,0.0
2023-08-21,BEV-003,STR-007,South,157,188.4,False,,0.0
2023-08-21,BEV-004,STR-007,South,113,113.0,False,,0.0
2023-08-21,BEV-005,STR-007,South,96,96.0,False,,0.0
2023-08-21,BEV-006,STR-007,South,83,107.9,False,,0.0
2023-08-21,BEV-007,STR-007,South,118,153.4,False,,0.0
2023-08-21,BEV-008,STR-007,South,114,399.0,False,,0.0
2023-08-21,BEV-009,STR-007,South,82,311.6,False,,0.0
2023-08-21,BEV-010,STR-007,South,381,381.0,True,BOGO,0.5
2023-08-21,BEV-011,STR-007,South,370,462.5,True,BOGO,0.5
2023-08-21,BEV-012,STR-007,South,103,257.5,False,,0.0
2023-08-21,BEV-013,STR-007,South,102,183.6,False,,0.0
2023-08-21,BEV-014,STR-007,South,111,166.5,False,,0.0
2023-08-21,BEV-015,STR-007,South,83,132.8,False,,0.0
2023-08-21,BEV-001,STR-008,North,75,112.5,False,,0.0
2023-08-21,BEV-002,STR-008,North,43,64.5,False,,0.0
2023-08-21,BEV-003,STR-008,North,264,158.4,True,BOGO,0.5
2023-08-21,BEV-004,STR-008,North,34,34.0,False,,0.0
2023-08-21,BEV-005,STR-008,North,65,65.0,False,,0.0
2023-08-21,BEV-006,STR-008,North,47,61.1,False,,0.0
2023-08-21,BEV-007,STR-008,North,48,62.4,False,,0.0
2023-08-21,BEV-008,STR-008,North,44,154.0,False,,0.0
2023-08-21,BEV-009,STR-008,North,141,267.9,True,BOGO,0.5
2023-08-21,BEV-010,STR-008,North,64,128.0,False,,0.0
2023-08-21,BEV-011,STR-008,North,25,62.5,False,,0.0
2023-08-21,BEV-012,STR-008,North,151,264.25,True,Price Cut,0.3
2023-08-21,BEV-013,STR-008,North,112,161.28,True,Price Cut,0.2
2023-08-21,BEV-014,STR-008,North,38,57.0,False,,0.0
2023-08-21,BEV-015,STR-008,North,39,62.4,False,,0.0
2023-08-21,BEV-001,STR-009,West,100,150.0,False,,0.0
2023-08-21,BEV-002,STR-009,West,61,91.5,False,,0.0
2023-08-21,BEV-003,STR-009,West,58,69.6,False,,0.0
2023-08-21,BEV-004,STR-009,West,61,61.0,False,,0.0
2023-08-21,BEV-005,STR-009,West,133,133.0,True,Display Feature,0.0
2023-08-21,BEV-006,STR-009,West,41,53.3,False,,0.0
2023-08-21,BEV-007,STR-009,West,52,67.6,False,,0.0
2023-08-21,BEV-008,STR-009,West,40,140.0,False,,0.0
2023-08-21,BEV-009,STR-009,West,61,231.8,False,,0.0
2023-08-21,BEV-010,STR-009,West,61,122.0,False,,0.0
2023-08-21,BEV-011,STR-009,West,55,137.5,False,,0.0
2023-08-21,BEV-012,STR-009,West,54,135.0,False,,0.0
2023-08-21,BEV-013,STR-009,West,68,122.4,False,,0.0
2023-08-21,BEV-014,STR-009,West,50,75.0,False,,0.0
2023-08-21,BEV-015,STR-009,West,38,60.8,False,,0.0
2023-08-21,BEV-001,STR-010,West,82,123.0,False,,0.0
2023-08-21,BEV-002,STR-010,West,106,159.0,False,,0.0
2023-08-21,BEV-003,STR-010,West,60,72.0,False,,0.0
2023-08-21,BEV-004,STR-010,West,46,46.0,False,,0.0
2023-08-21,BEV-005,STR-010,West,54,54.0,False,,0.0
2023-08-21,BEV-006,STR-010,West,49,63.7,False,,0.0
2023-08-21,BEV-007,STR-010,West,121,78.65,True,BOGO,0.5
2023-08-21,BEV-008,STR-010,West,61,213.5,False,,0.0
2023-08-21,BEV-009,STR-010,West,73,277.4,False,,0.0
2023-08-21,BEV-010,STR-010,West,52,104.0,False,,0.0
2023-08-21,BEV-011,STR-010,West,41,102.5,False,,0.0
2023-08-21,BEV-012,STR-010,West,35,87.5,False,,0.0
2023-08-21,BEV-013,STR-010,West,53,95.4,False,,0.0
2023-08-21,BEV-014,STR-010,West,61,91.5,False,,0.0
2023-08-21,BEV-015,STR-010,West,55,88.0,False,,0.0
2023-08-21,BEV-001,STR-011,North,150,225.0,False,,0.0
2023-08-21,BEV-002,STR-011,North,132,198.0,False,,0.0
2023-08-21,BEV-003,STR-011,North,117,140.4,False,,0.0
2023-08-21,BEV-004,STR-011,North,350,175.0,True,BOGO,0.5
2023-08-21,BEV-005,STR-011,North,118,118.0,False,,0.0
2023-08-21,BEV-006,STR-011,North,69,89.7,False,,0.0
2023-08-21,BEV-007,STR-011,North,132,171.6,False,,0.0
2023-08-21,BEV-008,STR-011,North,111,388.5,False,,0.0
2023-08-21,BEV-009,STR-011,North,128,486.4,False,,0.0
2023-08-21,BEV-010,STR-011,North,73,146.0,False,,0.0
2023-08-21,BEV-011,STR-011,North,73,182.5,False,,0.0
2023-08-21,BEV-012,STR-011,North,97,242.5,False,,0.0
2023-08-21,BEV-013,STR-011,North,110,198.0,False,,0.0
2023-08-21,BEV-014,STR-011,North,408,306.0,True,BOGO,0.5
2023-08-21,BEV-015,STR-011,North,285,456.0,True,Display Feature,0.0
2023-08-21,BEV-001,STR-012,West,143,214.5,False,,0.0
2023-08-21,BEV-002,STR-012,West,119,178.5,False,,0.0
2023-08-21,BEV-003,STR-012,West,280,336.0,True,Bundle,0.0
2023-08-21,BEV-004,STR-012,West,81,81.0,False,,0.0
2023-08-21,BEV-005,STR-012,West,133,133.0,False,,0.0
2023-08-21,BEV-006,STR-012,West,141,183.3,True,Bundle,0.0
2023-08-21,BEV-007,STR-012,West,132,171.6,False,,0.0
2023-08-21,BEV-008,STR-012,West,114,399.0,False,,0.0
2023-08-21,BEV-009,STR-012,West,97,368.6,False,,0.0
2023-08-21,BEV-010,STR-012,West,90,180.0,False,,0.0
2023-08-21,BEV-011,STR-012,West,93,232.5,False,,0.0
2023-08-21,BEV-012,STR-012,West,195,438.75,True,Price Cut,0.1
2023-08-21,BEV-013,STR-012,West,152,273.6,True,Bundle,0.0
2023-08-21,BEV-014,STR-012,West,88,132.0,False,,0.0
2023-08-21,BEV-015,STR-012,West,97,155.2,False,,0.0
2023-08-21,BEV-001,STR-013,East,76,114.0,False,,0.0
2023-08-21,BEV-002,STR-013,East,43,64.5,False,,0.0
2023-08-21,BEV-003,STR-013,East,82,98.4,False,,0.0
2023-08-21,BEV-004,STR-013,East,40,40.0,False,,0.0
2023-08-21,BEV-005,STR-013,East,38,38.0,False,,0.0
2023-08-21,BEV-006,STR-013,East,33,42.9,False,,0.0
2023-08-21,BEV-007,STR-013,East,32,41.6,False,,0.0
2023-08-21,BEV-008,STR-013,East,36,126.0,False,,0.0
2023-08-21,BEV-009,STR-013,East,43,163.4,False,,0.0
2023-08-21,BEV-010,STR-013,East,209,209.0,True,BOGO,0.5
2023-08-21,BEV-011,STR-013,East,45,112.5,False,,0.0
2023-08-21,BEV-012,STR-013,East,52,130.0,False,,0.0
2023-08-21,BEV-013,STR-013,East,54,97.2,False,,0.0
2023-08-21,BEV-014,STR-013,East,51,76.5,False,,0.0
2023-08-21,BEV-015,STR-013,East,49,78.4,False,,0.0
2023-08-21,BEV-001,STR-014,South,114,171.0,False,,0.0
2023-08-21,BEV-002,STR-014,South,194,291.0,False,,0.0
2023-08-21,BEV-003,STR-014,South,613,367.8,True,BOGO,0.5
2023-08-21,BEV-004,STR-014,South,100,100.0,True,Bundle,0.0
2023-08-21,BEV-005,STR-014,South,80,80.0,False,,0.0
2023-08-21,BEV-006,STR-014,South,94,122.2,False,,0.0
2023-08-21,BEV-007,STR-014,South,81,105.3,False,,0.0
2023-08-21,BEV-008,STR-014,South,330,577.5,True,BOGO,0.5
2023-08-21,BEV-009,STR-014,South,154,526.68,True,Price Cut,0.1
2023-08-21,BEV-010,STR-014,South,143,286.0,False,,0.0
2023-08-21,BEV-011,STR-014,South,124,310.0,False,,0.0
2023-08-21,BEV-012,STR-014,South,104,260.0,False,,0.0
2023-08-21,BEV-013,STR-014,South,121,217.8,False,,0.0
